transaction_id,timestamp,customer_id,amount,category,hour,distance_from_home,days_since_last,fraud_review_status,is_fraud
4664,2024-02-25 12:51:39.387284427,944,13.86,grocery,12,20.71,1.94,clean,0
4665,2024-02-25 12:51:43.822473573,1105,16.61,travel,12,42.32,37.38,auto_approved,0
4666,2024-02-25 12:55:29.523089420,1375,59.21,gas,12,6.61,30.18,clean,0
4667,2024-02-25 13:29:03.146066265,1079,108.4,online,13,5.23,17.24,clean,0
4668,2024-02-25 13:31:00.121497354,118,68.79,electronics,13,30.68,45.39,clean,0
4669,2024-02-25 13:34:29.292410756,1087,95.46,grocery,13,59.85,14.48,clean,0
4670,2024-02-25 15:14:31.826803322,697,30.56,electronics,15,0.79,12.63,clean,0
4671,2024-02-25 15:23:09.809817803,823,31.0,online,15,23.86,44.0,clean,0
4672,2024-02-25 15:28:09.108960342,741,247.59,restaurant,15,14.45,30.0,clean,0
4673,2024-02-25 15:29:18.822902320,705,179.52,online,15,10.63,40.77,clean,0
4674,2024-02-25 15:30:46.139868674,472,67.64,travel,15,6.2,30.0,auto_approved,0
4675,2024-02-25 15:49:29.849279100,660,100.14,electronics,15,18.73,4.22,clean,0
2172,2024-02-25 15:53:42.465527799,1869,94.4,online,15,2.03,8.92,clean,0
4676,2024-02-25 16:05:39.611667406,1424,78.14,gas,16,16.55,26.55,clean,0
4677,2024-02-25 16:05:46.262388999,449,9.91,restaurant,16,1.94,30.92,clean,0
4678,2024-02-25 16:20:23.167342365,1517,31.83,electronics,16,21.33,2.01,clean,0
4679,2024-02-25 16:30:36.598022986,877,147.94,restaurant,16,24.43,11.98,clean,0
4680,2024-02-25 16:34:41.363575251,1221,68.06,electronics,16,19.49,4.95,clean,0
4681,2024-02-25 16:36:37.759940824,235,31.08,restaurant,16,10.75,53.17,clean,0
4682,2024-02-25 17:28:36.061656646,414,149.72,gas,17,40.36,30.0,clean,0
4683,2024-02-25 17:47:49.423200708,1803,47.91,travel,17,6.58,19.41,clean,0
4684,2024-02-25 18:03:19.624017402,1662,70.5,restaurant,18,26.87,7.36,clean,0
4685,2024-02-25 18:16:38.485304793,139,48.16,grocery,18,44.38,39.29,clean,0
4686,2024-02-25 18:17:48.778656382,1806,56.89,grocery,18,10.91,1.91,clean,0
4687,2024-02-25 18:49:43.812158613,1674,61.11,gas,18,6.19,18.64,clean,0
4688,2024-02-25 19:02:45.142921264,274,121.47,restaurant,19,12.44,2.43,clean,0
4689,2024-02-25 19:07:24.793815794,482,138.37,restaurant,19,2.53,15.36,clean,0
4690,2024-02-25 19:11:58.190820420,355,21.09,travel,19,17.87,30.0,clean,0
4691,2024-02-25 19:14:26.520464783,1706,47.25,grocery,19,12.26,4.51,clean,0
4692,2024-02-25 19:29:36.794315747,1707,118.04,grocery,19,4.53,44.31,auto_approved,0
4693,2024-02-25 19:41:03.232356390,1440,29.03,gas,19,14.82,30.0,clean,0
4694,2024-02-25 19:48:42.905171126,500,8.95,restaurant,19,2.01,7.05,clean,0
4695,2024-02-25 19:54:44.375851541,1841,13.35,travel,19,0.4,3.87,clean,0
4696,2024-02-25 20:20:42.939960916,1694,14.3,electronics,20,30.43,21.25,clean,0
4697,2024-02-25 20:28:08.729328790,1740,20.94,grocery,20,0.53,52.77,clean,0
4698,2024-02-25 20:38:23.970648788,719,15.7,restaurant,20,4.55,55.03,clean,0
4699,2024-02-25 20:57:09.031751883,1402,92.68,online,20,28.66,31.69,auto_approved,0
4700,2024-02-25 21:21:50.325621885,1350,89.79,electronics,21,77.3,13.15,confirmed_fraud,1
4701,2024-02-25 21:22:53.141624019,303,116.87,restaurant,21,2.49,16.32,auto_approved,0
4702,2024-02-25 22:02:14.066109365,1165,10.69,online,22,2.48,51.27,clean,0
4703,2024-02-25 23:32:48.040218341,1098,23.26,restaurant,23,50.21,3.44,pending,0
4704,2024-02-26 00:06:54.133331129,1169,36.76,gas,0,0.45,43.29,clean,0
4705,2024-02-26 00:07:42.301238354,679,74.49,restaurant,0,23.29,8.43,clean,0
4706,2024-02-26 00:09:23.366641890,1338,103.92,restaurant,0,54.24,8.65,clean,0
4707,2024-02-26 00:14:54.335927570,1771,19.33,electronics,0,8.18,6.67,auto_approved,0
4708,2024-02-26 01:00:46.329660052,1209,89.43,grocery,1,6.77,42.77,clean,0
4709,2024-02-26 01:04:55.086181376,1744,6.16,travel,1,2.98,12.84,clean,0
4710,2024-02-26 01:44:50.278307725,1543,79.15,grocery,1,36.09,14.24,clean,0
4711,2024-02-26 02:03:32.444925263,628,8.66,restaurant,2,8.44,0.78,clean,0
4712,2024-02-26 02:21:19.704795432,1471,51.76,electronics,2,65.11,43.96,clean,0
4713,2024-02-26 02:48:14.180704553,1343,102.43,grocery,2,17.39,8.46,clean,0
4714,2024-02-26 02:50:20.627003803,1887,80.42,online,2,13.91,24.99,clean,0
4715,2024-02-26 03:49:11.075399789,676,6.43,restaurant,3,33.14,3.27,clean,0
4716,2024-02-26 04:05:09.234931590,327,21.17,travel,4,20.86,4.09,clean,0
4717,2024-02-26 04:30:23.214231079,1356,67.83,grocery,4,8.08,12.33,clean,0
4718,2024-02-26 04:45:47.303710824,1264,65.91,electronics,4,8.64,0.99,clean,0
4719,2024-02-26 04:48:45.717265525,1227,43.64,electronics,4,15.28,19.05,clean,0
4720,2024-02-26 05:00:26.353775301,1479,3.66,restaurant,5,5.03,2.29,clean,0
4721,2024-02-26 05:02:23.736446521,1021,109.73,online,5,14.74,50.93,auto_approved,0
4722,2024-02-26 05:24:34.865598943,60,131.14,online,5,35.73,3.66,clean,0
4723,2024-02-26 05:41:22.913747593,1756,39.01,grocery,5,5.1,6.89,clean,0
4724,2024-02-26 06:01:36.391440659,554,41.62,restaurant,6,3.14,16.42,auto_approved,0
4725,2024-02-26 06:44:04.659203385,492,54.77,grocery,6,11.27,10.18,clean,0
4726,2024-02-26 07:06:15.474526907,1628,142.66,gas,7,7.67,30.0,clean,0
4727,2024-02-26 07:39:41.653686080,1594,42.54,grocery,7,31.07,30.0,clean,0
4728,2024-02-26 08:00:07.077416551,1010,27.35,restaurant,8,18.56,15.57,clean,0
4729,2024-02-26 08:07:47.464664150,1379,48.5,online,8,6.13,26.41,pending,0
2229,2024-02-26 08:10:19.037032421,1111,8.67,restaurant,8,2.79,30.0,clean,0
4730,2024-02-26 08:19:14.651307576,161,32.75,restaurant,8,4.78,11.16,clean,0
4731,2024-02-26 08:50:45.885804265,562,33.12,grocery,8,8.94,24.75,clean,0
4732,2024-02-26 09:01:10.926233790,485,5.66,gas,9,13.92,25.75,clean,0
4733,2024-02-26 09:01:35.608596615,843,55.86,online,9,15.16,16.1,clean,0
4734,2024-02-26 09:02:37.087151428,714,106.85,online,9,19.67,4.72,clean,0
4735,2024-02-26 09:28:23.188899141,138,91.87,grocery,9,5.17,1.59,clean,0
4736,2024-02-26 09:30:01.206281436,1377,85.71,online,9,6.67,39.34,clean,0
4737,2024-02-26 09:34:15.618434275,1195,31.41,gas,9,3.38,33.33,clean,0
4738,2024-02-26 09:39:01.673390215,758,38.31,electronics,9,0.95,45.27,clean,0
4739,2024-02-26 10:07:29.808568872,1775,109.01,online,10,17.54,11.54,pending,0
4740,2024-02-26 12:02:06.077636236,721,78.83,grocery,12,43.77,2.21,clean,0
4741,2024-02-26 12:20:31.771520279,235,146.4,grocery,12,7.99,0.82,clean,0
4742,2024-02-26 12:36:53.762000025,1696,16.9,gas,12,10.91,30.0,clean,0
4743,2024-02-26 12:45:25.465291998,263,16.79,grocery,12,17.24,30.0,clean,0
4744,2024-02-26 12:54:34.233118278,142,23.75,restaurant,12,38.96,21.09,clean,0
4745,2024-02-26 14:12:57.614384254,949,12.9,restaurant,14,1.19,9.08,pending,0
4746,2024-02-26 14:16:35.703215068,1158,8.83,grocery,14,5.62,30.0,clean,0
4747,2024-02-26 14:19:25.496393558,562,52.91,electronics,14,19.09,0.23,clean,0
4748,2024-02-26 14:44:34.346650260,1678,49.43,grocery,14,34.5,6.59,pending,0
4749,2024-02-26 14:45:34.348659407,553,42.36,restaurant,14,12.85,3.7,clean,0
4750,2024-02-26 15:00:59.226468946,1927,47.17,grocery,15,6.87,2.0,clean,0
4751,2024-02-26 15:28:06.070402844,1277,7.66,gas,15,19.41,24.42,clean,0
4752,2024-02-26 15:28:19.792680037,369,20.49,restaurant,15,9.88,8.46,clean,0
4753,2024-02-26 15:31:20.091274838,820,24.69,gas,15,4.18,30.0,clean,0
4754,2024-02-26 15:46:33.668182059,151,34.76,grocery,15,26.19,31.44,clean,0
4755,2024-02-26 16:42:35.248988613,1689,7.69,restaurant,16,20.55,18.1,clean,0
4756,2024-02-26 16:48:00.915291390,1295,13.09,restaurant,16,5.1,50.69,clean,0
4757,2024-02-26 16:57:40.435236534,857,21.4,electronics,16,17.03,2.93,clean,0
4758,2024-02-26 17:00:42.161084521,1358,95.42,online,17,14.5,37.94,auto_approved,0
4759,2024-02-26 17:20:15.357604271,1230,43.03,grocery,17,0.21,49.18,clean,0
4760,2024-02-26 17:37:04.229565294,1199,91.98,online,17,4.25,30.0,clean,0
4761,2024-02-26 17:54:54.304574399,795,29.3,travel,17,3.19,18.68,auto_approved,0
4762,2024-02-26 18:10:47.155063993,703,33.15,grocery,18,3.33,9.16,clean,0
4763,2024-02-26 19:16:46.984831321,512,54.55,grocery,19,4.04,16.95,auto_approved,0
4764,2024-02-26 19:36:32.967877178,1573,27.74,restaurant,19,27.86,2.52,clean,0
4765,2024-02-26 19:38:58.110158497,942,17.73,restaurant,19,7.22,15.0,clean,0
4766,2024-02-26 20:27:04.050989746,937,7.46,gas,20,11.81,26.36,pending,0
4767,2024-02-26 20:55:34.623831593,1440,18.21,restaurant,20,27.27,1.05,clean,0
4768,2024-02-26 20:55:49.931709940,1062,76.42,grocery,20,20.56,10.62,clean,0
4769,2024-02-26 21:04:31.016365615,1905,116.82,online,21,2.87,12.64,clean,0
4770,2024-02-26 21:16:54.846739589,481,15.28,restaurant,21,8.59,35.52,clean,0
4771,2024-02-26 21:30:07.575334886,84,5.85,grocery,21,52.16,27.5,auto_approved,0
4772,2024-02-26 21:36:21.387275784,842,83.65,gas,21,8.24,30.0,clean,0
4773,2024-02-26 21:49:07.084218408,1063,35.49,online,21,7.35,26.8,clean,0
4774,2024-02-26 22:13:13.954025064,1642,8.61,gas,22,22.08,7.07,clean,0
4775,2024-02-26 22:19:05.553446933,1271,1.48,electronics,22,17.16,30.0,clean,0
4776,2024-02-26 22:38:01.366912805,1878,12.64,electronics,22,3.33,30.0,clean,0
4777,2024-02-26 22:38:47.964700053,171,20.84,online,22,11.09,9.59,clean,0
4778,2024-02-26 23:15:22.378020242,1074,10.47,restaurant,23,36.99,5.97,auto_approved,0
4779,2024-02-26 23:38:43.040580098,1658,66.15,electronics,23,17.75,10.41,auto_approved,0
4780,2024-02-26 23:59:33.569006629,1004,14.69,restaurant,23,19.04,35.79,clean,0
4781,2024-02-27 00:03:52.699437211,551,33.53,restaurant,0,6.13,30.0,clean,0
4782,2024-02-27 00:35:50.100560602,1537,355.49,grocery,0,21.74,21.13,auto_approved,0
4783,2024-02-27 00:52:48.646217207,1749,37.24,travel,0,17.19,2.64,clean,0
4784,2024-02-27 00:57:37.223942162,518,29.5,gas,0,10.11,19.34,clean,0
4785,2024-02-27 01:24:23.086256956,1105,30.18,grocery,1,46.59,1.52,clean,0
4786,2024-02-27 01:36:58.244079068,1609,64.65,online,1,19.89,1.97,auto_approved,0
4787,2024-02-27 01:52:41.042799759,304,57.12,grocery,1,64.95,32.96,clean,0
4788,2024-02-27 02:01:48.675110481,21,12.14,grocery,2,9.77,40.85,clean,0
4789,2024-02-27 02:23:26.055335179,1478,21.95,online,2,8.61,15.19,clean,0
4790,2024-02-27 02:37:40.122529253,1504,16.99,grocery,2,21.93,5.73,clean,0
4791,2024-02-27 03:08:39.333244354,314,24.96,electronics,3,6.15,33.7,clean,0
4792,2024-02-27 03:15:55.457065375,1193,205.74,electronics,3,3.75,40.79,clean,0
4793,2024-02-27 03:37:15.775427172,1440,61.4,restaurant,3,1.14,0.28,clean,0
4794,2024-02-27 03:41:58.142691606,1925,30.58,gas,3,9.95,52.94,clean,0
4795,2024-02-27 04:02:18.897234404,1616,114.95,online,4,0.02,15.02,clean,0
4796,2024-02-27 04:35:29.044973130,439,39.98,grocery,4,7.07,7.41,auto_approved,0
4797,2024-02-27 04:59:40.759767998,1151,6.44,online,4,2.06,2.83,clean,0
4798,2024-02-27 05:44:59.890987684,1466,174.86,gas,5,8.56,30.0,clean,0
4799,2024-02-27 05:59:55.157252800,542,28.32,online,5,4.25,13.25,clean,0
4800,2024-02-27 06:07:35.099025304,325,3.47,grocery,6,20.07,34.73,pending,0
4801,2024-02-27 06:20:16.165877363,874,6.69,electronics,6,1.55,15.03,clean,0
4802,2024-02-27 06:23:41.220774800,1439,102.28,grocery,6,46.49,17.76,clean,0
4803,2024-02-27 06:25:50.810629058,1056,6.8,online,6,1.32,20.2,auto_approved,0
4804,2024-02-27 06:59:03.283959732,1208,127.64,gas,6,26.25,17.91,clean,0
4805,2024-02-27 07:13:00.897772334,1331,35.91,online,7,0.71,13.65,clean,0
4806,2024-02-27 07:37:42.442932561,1911,67.62,electronics,7,1.42,25.63,clean,0
4807,2024-02-27 07:38:15.808548759,1267,25.62,grocery,7,7.76,35.12,clean,0
4808,2024-02-27 07:55:35.383499424,269,55.89,grocery,7,3.89,11.78,clean,0
4809,2024-02-27 08:02:16.121892987,800,45.45,grocery,8,2.18,11.26,clean,0
4810,2024-02-27 08:17:11.577078196,339,31.86,online,8,1.49,31.34,clean,0
4811,2024-02-27 08:26:27.404860574,1516,11.41,online,8,33.9,31.94,clean,0
4812,2024-02-27 08:29:10.149110568,1994,47.4,travel,8,12.9,15.97,auto_approved,0
4813,2024-02-27 09:07:40.936768483,1542,5.38,travel,9,8.26,4.71,clean,0
4814,2024-02-27 09:34:27.232329246,491,84.06,grocery,9,8.17,29.0,clean,0
4815,2024-02-27 09:48:22.273666677,1392,40.33,electronics,9,25.1,27.77,clean,0
4816,2024-02-27 10:03:39.966650914,42,52.68,travel,10,74.87,8.82,clean,0
4817,2024-02-27 10:06:57.195040268,544,2.42,online,10,18.72,27.15,clean,0
4818,2024-02-27 10:47:43.563423540,606,10.74,gas,10,11.47,12.05,clean,0
4819,2024-02-27 11:10:33.012957493,938,19.97,restaurant,11,12.85,26.29,clean,0
4820,2024-02-27 11:17:06.052174132,640,64.95,online,11,5.89,30.0,clean,0
4821,2024-02-27 11:34:23.365430749,865,12.9,gas,11,13.2,7.22,clean,0
4822,2024-02-27 11:42:19.332019643,19,423.27,grocery,11,15.12,30.0,clean,0
4823,2024-02-27 11:54:32.638655473,1633,25.45,online,11,3.21,8.63,pending,0
4824,2024-02-27 12:08:03.127807727,791,11.99,online,12,12.1,30.0,clean,0
4825,2024-02-27 12:09:40.050432920,1616,27.47,grocery,12,17.34,0.34,clean,0
4826,2024-02-27 12:18:26.427647513,115,12.79,electronics,12,24.18,47.82,clean,0
4827,2024-02-27 12:23:50.950418002,1732,10.13,grocery,12,13.68,2.11,clean,0
4828,2024-02-27 12:35:03.640843234,1252,91.01,gas,12,1.52,55.68,pending,0
4829,2024-02-27 12:43:16.231587479,462,55.33,gas,12,1.16,8.99,clean,0
4830,2024-02-27 13:49:10.876565430,1505,55.49,restaurant,13,2.36,30.0,clean,0
4831,2024-02-27 13:57:07.572552798,1496,118.72,grocery,13,3.61,30.0,clean,0
4832,2024-02-27 14:00:23.736913444,1452,53.88,restaurant,14,19.48,10.07,clean,0
4833,2024-02-27 14:29:21.402051018,1740,11.39,online,14,15.98,1.75,clean,0
4834,2024-02-27 14:37:50.219617020,1907,67.27,grocery,14,7.6,37.45,clean,0
4835,2024-02-27 14:48:37.116816225,332,10.73,grocery,14,17.15,3.25,auto_approved,0
4836,2024-02-27 15:27:56.322198191,564,20.53,online,15,7.4,4.5,clean,0
4837,2024-02-27 15:41:39.527325448,79,31.64,online,15,31.17,21.21,clean,0
4838,2024-02-27 15:52:46.195247006,133,28.58,grocery,15,8.8,33.37,clean,0
4839,2024-02-27 16:00:44.947803184,211,5.52,online,16,34.91,30.0,clean,0
4840,2024-02-27 16:08:59.917609834,1383,12.58,online,16,8.64,3.63,clean,0
4841,2024-02-27 16:09:15.651573223,1212,32.38,electronics,16,38.04,39.59,clean,0
4842,2024-02-27 17:00:51.792708007,69,17.98,restaurant,17,7.82,7.34,clean,0
4843,2024-02-27 17:00:55.307097591,843,102.13,grocery,17,0.0,1.33,clean,0
4844,2024-02-27 17:01:19.320615214,220,121.21,online,17,13.73,3.31,clean,0
4845,2024-02-27 17:38:04.319080337,390,10.8,grocery,17,0.24,33.02,clean,0
4846,2024-02-27 18:21:40.118808873,111,35.15,online,18,4.15,5.72,clean,0
4847,2024-02-27 18:39:49.072514903,1056,161.21,gas,18,4.0,0.51,clean,0
4848,2024-02-27 18:41:42.216502879,162,28.96,electronics,18,16.12,10.49,clean,0
4849,2024-02-27 18:59:01.596888259,1571,22.04,online,18,18.34,30.0,clean,0
4850,2024-02-27 19:28:44.500522995,1864,78.27,travel,19,13.22,27.97,pending,0
4851,2024-02-27 20:13:00.941210251,1711,25.17,online,20,5.53,47.45,clean,0
4852,2024-02-27 20:14:54.915391282,1647,118.02,gas,20,8.98,40.3,clean,0
4853,2024-02-27 20:19:57.025360689,1503,18.27,grocery,20,4.13,10.67,clean,0
4854,2024-02-27 20:28:43.947597873,1821,20.6,grocery,20,38.21,30.0,clean,0
4855,2024-02-27 20:42:54.843177280,1771,72.98,restaurant,20,38.56,1.85,clean,0
4856,2024-02-27 21:02:02.034223990,432,36.62,electronics,21,2.51,34.46,clean,0
4857,2024-02-27 21:14:34.415994659,1208,36.91,gas,21,14.21,0.59,clean,0
4858,2024-02-27 21:42:28.294513288,612,4.91,online,21,13.78,45.51,clean,0
4859,2024-02-27 21:48:31.769033063,1674,23.26,gas,21,15.02,2.12,clean,0
4860,2024-02-27 22:11:11.434790484,20,78.57,online,22,30.41,15.11,pending,0
4861,2024-02-27 22:46:28.406023266,834,15.12,electronics,22,11.64,9.57,clean,0
4862,2024-02-27 22:51:45.222043456,758,66.73,grocery,22,40.75,1.55,clean,0
4863,2024-02-27 23:47:45.414292708,1704,43.29,gas,23,0.24,13.16,clean,0
4864,2024-02-28 00:00:17.417024905,589,27.12,restaurant,0,19.41,27.39,clean,0
4865,2024-02-28 00:11:21.121142106,1791,128.73,gas,0,13.41,9.63,clean,0
4866,2024-02-28 00:19:40.691670534,992,23.57,grocery,0,5.06,30.0,clean,0
4867,2024-02-28 00:23:22.977172927,1372,25.28,gas,0,0.49,13.36,pending,0
4868,2024-02-28 00:30:48.693926165,1061,26.81,restaurant,0,2.21,19.42,clean,0
4869,2024-02-28 00:37:26.217841946,862,35.89,electronics,0,2.48,43.76,clean,0
4870,2024-02-28 02:32:05.716055708,608,71.3,electronics,2,43.03,27.41,clean,0
4871,2024-02-28 02:49:44.023491077,563,7.59,online,2,20.69,25.66,clean,0
4872,2024-02-28 03:01:35.999400644,1280,78.89,restaurant,3,1.6,6.59,clean,0
4873,2024-02-28 03:41:48.424531943,650,35.45,online,3,3.95,27.26,auto_approved,0
4874,2024-02-28 04:01:12.912389158,1728,57.63,online,4,46.15,4.44,clean,0
4875,2024-02-28 04:41:07.874525800,264,362.07,grocery,4,7.77,7.71,clean,0
4876,2024-02-28 06:14:38.933475422,430,19.85,gas,6,34.21,12.86,clean,0
4877,2024-02-28 06:21:43.695010065,94,9.73,online,6,3.29,6.53,clean,0
4878,2024-02-28 07:35:31.815064604,1727,40.2,electronics,7,5.39,4.25,clean,0
4879,2024-02-28 07:48:37.147447132,828,47.09,online,7,18.77,12.02,clean,0
4880,2024-02-28 08:08:09.349802405,70,79.17,electronics,8,6.47,54.31,clean,0
4881,2024-02-28 08:11:26.178892232,85,19.33,gas,8,13.42,13.27,clean,0
4882,2024-02-28 08:13:59.440051752,1836,14.44,grocery,8,12.52,13.48,auto_approved,0
4883,2024-02-28 08:29:17.392168593,1761,7.15,electronics,8,7.98,18.98,clean,0
4884,2024-02-28 08:42:44.132428305,553,8.44,gas,8,13.34,1.75,clean,0
4885,2024-02-28 09:02:14.133961119,1299,21.85,online,9,20.55,34.08,clean,0
4886,2024-02-28 09:34:33.574130046,505,29.47,grocery,9,10.29,30.49,clean,0
4887,2024-02-28 09:37:40.359912163,1687,261.16,electronics,9,6.92,10.97,clean,0
4888,2024-02-28 09:43:28.597199756,1430,6.09,grocery,9,30.83,32.38,clean,0
4889,2024-02-28 09:45:06.504993176,888,46.31,electronics,9,10.5,5.46,clean,0
4890,2024-02-28 10:30:30.229338190,1857,10.7,grocery,10,9.68,8.36,pending,1
4891,2024-02-28 10:41:27.675355098,447,41.38,grocery,10,20.26,12.52,clean,0
4892,2024-02-28 10:52:18.303226664,1993,19.04,travel,10,1.83,20.79,clean,0
4893,2024-02-28 10:53:32.673693460,580,93.26,gas,10,0.81,35.78,clean,0
4894,2024-02-28 12:02:59.994344410,1777,92.68,gas,12,1.57,28.46,clean,0
4895,2024-02-28 12:15:38.074121669,1709,29.57,online,12,16.91,56.05,clean,0
4896,2024-02-28 12:50:49.590824816,1125,139.65,gas,12,49.5,30.0,clean,0
4897,2024-02-28 13:16:48.439443941,243,70.82,gas,13,34.41,52.49,clean,0
4898,2024-02-28 13:22:16.877503286,1502,133.29,grocery,13,54.29,30.0,clean,0
4899,2024-02-28 14:09:55.598436513,1396,31.72,online,14,2.76,29.94,auto_approved,0
4900,2024-02-28 15:07:19.382204697,1730,85.78,grocery,15,15.73,24.54,clean,0
4901,2024-02-28 15:25:08.385372739,451,15.36,travel,15,1.85,30.0,auto_approved,0
4902,2024-02-28 15:34:21.497120181,478,13.88,restaurant,15,10.29,23.92,pending,0
4903,2024-02-28 16:01:37.589647912,706,292.9,gas,16,4.08,19.37,clean,0
4904,2024-02-28 16:12:18.578881801,737,11.18,online,16,8.9,31.7,clean,0
4905,2024-02-28 16:12:59.522342222,6,21.41,online,16,3.93,30.0,clean,0
4906,2024-02-28 16:14:58.143089438,307,4.96,restaurant,16,32.67,12.2,clean,0
4907,2024-02-28 16:45:00.857251474,958,14.21,online,16,31.2,20.43,clean,0
4908,2024-02-28 16:58:46.968625817,1934,12.25,restaurant,16,10.13,21.67,clean,0
4909,2024-02-28 17:05:01.498533712,256,16.94,grocery,17,63.86,4.92,clean,0
4910,2024-02-28 17:21:16.150591286,482,44.7,online,17,4.32,2.93,clean,0
4911,2024-02-28 17:33:29.195511229,1719,56.89,grocery,17,1.45,18.61,clean,0
4912,2024-02-28 17:45:56.803466734,78,12.1,electronics,17,7.98,24.75,clean,0
4913,2024-02-28 17:50:34.591458390,195,15.03,online,17,12.88,7.25,clean,0
4914,2024-02-28 18:20:06.923157681,1779,97.86,online,18,0.23,4.08,auto_approved,0
4915,2024-02-28 18:21:10.615315715,500,182.23,online,18,3.28,2.94,clean,0
4916,2024-02-28 18:41:37.887166654,615,116.27,grocery,18,10.95,30.0,clean,0
4917,2024-02-28 18:52:36.627385829,29,6.38,grocery,18,35.52,33.67,clean,0
4918,2024-02-28 19:00:52.300348606,812,108.79,gas,19,23.94,31.78,clean,0
4919,2024-02-28 19:08:38.469932031,1985,211.39,restaurant,19,45.07,39.27,clean,0
4920,2024-02-28 19:46:08.119619648,1970,6.07,online,19,0.08,34.57,clean,0
4921,2024-02-28 20:20:50.790147880,1282,97.78,grocery,20,26.6,9.68,clean,0
4922,2024-02-28 20:57:02.868027087,1350,41.48,online,20,12.74,2.98,clean,0
4923,2024-02-28 21:14:10.117467673,1287,23.88,gas,21,6.86,3.87,clean,0
4924,2024-02-28 21:27:34.153352625,1389,36.83,online,21,19.52,24.48,clean,0
4925,2024-02-28 21:35:41.678964849,1037,51.59,gas,21,28.16,20.99,clean,0
4926,2024-02-28 22:01:18.963891282,411,105.38,electronics,22,5.63,19.28,clean,0
4927,2024-02-28 22:18:56.377095810,1736,100.08,online,22,16.67,14.65,pending,0
4928,2024-02-28 22:44:27.987222007,1758,7.34,online,22,0.86,10.94,clean,0
4929,2024-02-28 22:46:25.615021619,288,17.31,restaurant,22,2.2,55.83,clean,0
4930,2024-02-28 22:49:17.204185684,189,36.36,restaurant,22,17.4,24.95,clean,0
4931,2024-02-28 22:57:15.027032561,1585,159.53,online,22,8.7,18.24,clean,0
4932,2024-02-28 23:33:28.578211844,95,2.17,grocery,23,1.77,30.0,clean,0
4933,2024-02-28 23:42:33.875750005,1614,17.98,grocery,23,6.94,25.35,clean,0
4934,2024-02-28 23:50:08.222048977,1963,7.19,gas,23,5.82,4.85,clean,0
4935,2024-02-28 23:50:15.945996007,72,8.42,restaurant,23,20.19,7.61,clean,0
4936,2024-02-29 00:25:12.844089051,1597,88.74,restaurant,0,24.71,47.95,clean,0
4937,2024-02-29 01:12:53.413039838,265,19.46,gas,1,11.29,21.39,clean,0
4938,2024-02-29 01:24:04.539086049,580,3.21,grocery,1,9.09,0.6,clean,0
4939,2024-02-29 02:17:35.523460489,1094,28.26,online,2,51.16,42.3,clean,0
4940,2024-02-29 02:23:58.431094465,1360,253.63,online,2,12.57,3.65,clean,0
4941,2024-02-29 02:59:54.959429924,180,5.44,restaurant,2,12.43,30.0,clean,0
4942,2024-02-29 03:22:22.311113134,218,56.43,restaurant,3,8.79,44.88,clean,0
4943,2024-02-29 03:43:50.730830164,564,158.81,grocery,3,3.93,1.51,clean,0
4944,2024-02-29 04:02:46.435001318,1363,31.52,restaurant,4,20.19,4.21,clean,0
4945,2024-02-29 04:26:34.363173282,807,227.69,online,4,23.89,25.47,auto_approved,0
4946,2024-02-29 04:32:42.861352193,551,17.12,online,4,7.17,2.19,clean,0
4947,2024-02-29 04:40:30.469619711,314,140.6,gas,4,11.76,2.06,clean,0
4948,2024-02-29 04:43:09.481967389,1936,111.05,restaurant,4,9.29,11.29,auto_approved,0
4949,2024-02-29 05:11:52.598120596,1408,32.06,grocery,5,3.82,7.72,auto_approved,0
4950,2024-02-29 05:14:03.747689034,1971,7.48,grocery,5,1.08,26.26,clean,0
4951,2024-02-29 05:17:56.225963985,990,12.16,grocery,5,5.07,44.27,clean,0
4952,2024-02-29 05:40:22.283994116,1637,3.18,restaurant,5,22.89,30.0,clean,0
4953,2024-02-29 05:46:32.086774056,1279,59.99,restaurant,5,3.39,13.76,clean,0
2467,2024-02-29 06:03:16.730405341,817,56.06,restaurant,6,24.2,30.0,clean,0
4954,2024-02-29 06:10:39.631778243,1050,53.21,gas,6,8.62,30.0,clean,0
4955,2024-02-29 06:27:36.217024810,948,35.85,grocery,6,1.26,35.3,clean,0
4956,2024-02-29 06:29:34.028641111,1000,29.29,grocery,6,1.24,33.89,clean,0
4957,2024-02-29 06:41:36.813927173,824,128.71,restaurant,6,15.59,6.73,clean,0
4958,2024-02-29 06:54:11.442765304,1279,44.6,online,6,17.28,0.05,clean,0
4959,2024-02-29 06:56:05.742851782,984,19.02,restaurant,6,33.81,8.82,clean,0
4960,2024-02-29 07:07:40.591092646,1941,38.37,restaurant,7,18.91,19.93,clean,0
4961,2024-02-29 07:10:38.655320610,1799,256.6,travel,7,31.41,30.0,clean,0
4962,2024-02-29 07:28:05.365985392,928,61.69,online,7,5.6,20.98,clean,0
4963,2024-02-29 07:37:33.083686917,792,30.62,travel,7,37.0,30.0,confirmed_fraud,1
4964,2024-02-29 08:26:55.122167128,1517,31.67,online,8,25.68,3.67,clean,0
4965,2024-02-29 09:09:49.886566743,1284,52.63,restaurant,9,5.32,30.0,pending,0
4966,2024-02-29 09:17:59.803632258,463,21.73,online,9,20.67,35.66,clean,0
4967,2024-02-29 10:27:56.790688409,1667,19.89,electronics,10,21.59,25.06,clean,0
